Date,Region,RA_NewCases,RA_NewDeaths,RA_retail_and_recreation,RA_grocery_and_pharmacy,RA_parks,RA_transit_stations,RA_workplaces,RA_residential,RA_combined
21/07/2020,Special Region of Yogyakarta,8.642857143,0.357142857,-23.85714286,-17.92857143,-35.35714286,-57,-25.21428571,11.5,-33.47857143
22/07/2020,Special Region of Yogyakarta,9.928571429,0.428571429,-24.07142857,-18.28571429,-35.64285714,-57.21428571,-25.07142857,11.57142857,-33.63571429
23/07/2020,Special Region of Yogyakarta,10.07142857,0.428571429,-24.28571429,-18.57142857,-35.85714286,-57.35714286,-24.92857143,11.64285714,-33.76428571
24/07/2020,Special Region of Yogyakarta,11.21428571,0.428571429,-24.35714286,-18.78571429,-36,-57.35714286,-24.78571429,11.64285714,-33.78571429
25/07/2020,Special Region of Yogyakarta,11.92857143,0.5,-24.42857143,-18.92857143,-36.07142857,-57.35714286,-24.71428571,11.71428571,-33.81428571
26/07/2020,Special Region of Yogyakarta,12.35714286,0.571428571,-24.5,-19.07142857,-36.28571429,-57.5,-24.71428571,11.85714286,-33.9
27/07/2020,Special Region of Yogyakarta,12.85714286,0.5,-24.57142857,-19.07142857,-36.07142857,-57.28571429,-24.71428571,11.92857143,-33.86428571
28/07/2020,Special Region of Yogyakarta,13.28571429,0.642857143,-24.57142857,-19,-35.92857143,-57.14285714,-24.64285714,12,-33.8
29/07/2020,Special Region of Yogyakarta,13.71428571,0.642857143,-24.5,-18.78571429,-35.64285714,-56.92857143,-24.71428571,12,-33.7
30/07/2020,Special Region of Yogyakarta,14.78571429,0.571428571,-24.35714286,-18.14285714,-35.35714286,-56.28571429,-24.85714286,11.92857143,-33.41428571
31/07/2020,Special Region of Yogyakarta,19.07142857,0.642857143,-25.57142857,-19.07142857,-34.78571429,-56.57142857,-27.64285714,12.5,-34.63571429
01/08/2020,Special Region of Yogyakarta,23.28571429,0.714285714,-25.92857143,-19,-34.35714286,-56.57142857,-28.5,12.57142857,-34.94285714
02/08/2020,Special Region of Yogyakarta,23.5,0.642857143,-26.07142857,-18.71428571,-34.35714286,-56.21428571,-28.64285714,12.5,-34.89285714
03/08/2020,Special Region of Yogyakarta,23.92857143,0.642857143,-25.92857143,-18.42857143,-33.92857143,-55.64285714,-28.78571429,12.42857143,-34.66428571
04/08/2020,Special Region of Yogyakarta,22.78571429,0.571428571,-25.78571429,-18,-33.64285714,-55.28571429,-28.78571429,12.42857143,-34.45714286
05/08/2020,Special Region of Yogyakarta,22.5,0.5,-25.5,-17.5,-33.14285714,-54.85714286,-28.78571429,12.35714286,-34.16428571
06/08/2020,Special Region of Yogyakarta,23.07142857,0.428571429,-25.14285714,-17,-32.57142857,-54.42857143,-28.85714286,12.21428571,-33.85714286
07/08/2020,Special Region of Yogyakarta,22.78571429,0.428571429,-24.85714286,-16.57142857,-31.92857143,-54.14285714,-28.85714286,12.07142857,-33.61428571
08/08/2020,Special Region of Yogyakarta,22.71428571,0.5,-24.57142857,-16.21428571,-31.35714286,-53.85714286,-28.85714286,11.92857143,-33.37857143
09/08/2020,Special Region of Yogyakarta,22.78571429,0.5,-24.28571429,-15.92857143,-30.85714286,-53.42857143,-28.71428571,11.78571429,-33.07857143
10/08/2020,Special Region of Yogyakarta,22.71428571,0.571428571,-23.85714286,-15.57142857,-30.28571429,-53.07142857,-28.64285714,11.64285714,-32.75
11/08/2020,Special Region of Yogyakarta,22,0.428571429,-23.78571429,-15.57142857,-30.21428571,-53,-28.64285714,11.5,-32.7
12/08/2020,Special Region of Yogyakarta,22.35714286,0.5,-23.57142857,-15.35714286,-29.78571429,-52.85714286,-28.57142857,11.35714286,-32.53571429
13/08/2020,Special Region of Yogyakarta,21.5,0.5,-23.42857143,-15.64285714,-29.42857143,-53,-28.42857143,11.28571429,-32.52142857
14/08/2020,Special Region of Yogyakarta,19.42857143,0.571428571,-21.85714286,-14.28571429,-29.35714286,-52,-25.57142857,10.57142857,-30.88571429
15/08/2020,Special Region of Yogyakarta,17.92857143,0.5,-20.92857143,-13.78571429,-28.92857143,-51,-24.64285714,10.28571429,-29.97857143
16/08/2020,Special Region of Yogyakarta,18.92857143,0.5,-19.85714286,-13.28571429,-27.14285714,-50.5,-24.28571429,10.14285714,-29.27857143
17/08/2020,Special Region of Yogyakarta,19.21428571,0.5,-19.21428571,-13.14285714,-22.92857143,-49.92857143,-26.28571429,10.42857143,-29.23571429
18/08/2020,Special Region of Yogyakarta,19.64285714,0.571428571,-18.71428571,-12.92857143,-21.92857143,-49.5,-26.07142857,10.21428571,-28.84285714
19/08/2020,Special Region of Yogyakarta,20.64285714,0.571428571,-18.21428571,-12.57142857,-20.64285714,-48.85714286,-25.92857143,10.07142857,-28.38571429
20/08/2020,Special Region of Yogyakarta,22.78571429,0.714285714,-17.57142857,-12.28571429,-17,-48,-27.85714286,10.35714286,-28.22857143
21/08/2020,Special Region of Yogyakarta,23.21428571,0.785714286,-16.85714286,-11.78571429,-14.85714286,-47.5,-28.85714286,10.57142857,-27.94285714
22/08/2020,Special Region of Yogyakarta,23.14285714,0.714285714,-16.42857143,-11.57142857,-13.64285714,-47,-28.78571429,10.64285714,-27.58571429
23/08/2020,Special Region of Yogyakarta,23.64285714,0.642857143,-16.21428571,-11.57142857,-13.14285714,-46.21428571,-28.64285714,10.64285714,-27.23571429
24/08/2020,Special Region of Yogyakarta,23.64285714,0.642857143,-16.21428571,-11.64285714,-13.07142857,-46.07142857,-28.5,10.64285714,-27.17142857
25/08/2020,Special Region of Yogyakarta,26.28571429,0.642857143,-15.85714286,-11.21428571,-12.5,-45.64285714,-28.35714286,10.64285714,-26.82857143
26/08/2020,Special Region of Yogyakarta,26,0.714285714,-15.71428571,-11.21428571,-12.21428571,-45.35714286,-28.14285714,10.64285714,-26.64285714
27/08/2020,Special Region of Yogyakarta,28.21428571,0.714285714,-15.5,-11.14285714,-11.92857143,-45.28571429,-27.92857143,10.71428571,-26.48571429
28/08/2020,Special Region of Yogyakarta,27.14285714,0.571428571,-15.42857143,-11.14285714,-11.71428571,-45.28571429,-27.78571429,10.78571429,-26.42857143
29/08/2020,Special Region of Yogyakarta,27.21428571,0.642857143,-15.42857143,-11.21428571,-11.64285714,-45.57142857,-27.57142857,10.85714286,-26.47857143
30/08/2020,Special Region of Yogyakarta,26.57142857,0.642857143,-15.57142857,-11.35714286,-12.21428571,-45.64285714,-27.42857143,10.92857143,-26.54285714
31/08/2020,Special Region of Yogyakarta,27.42857143,0.785714286,-15.85714286,-11.35714286,-15.92857143,-46.07142857,-25.07142857,10.64285714,-26.31428571
01/09/2020,Special Region of Yogyakarta,27.57142857,0.714285714,-15.78571429,-11.14285714,-16.35714286,-46.07142857,-25,10.78571429,-26.25
02/09/2020,Special Region of Yogyakarta,27.42857143,0.857142857,-15.85714286,-11.14285714,-17.07142857,-46.35714286,-24.92857143,10.85714286,-26.35
03/09/2020,Special Region of Yogyakarta,26.35714286,0.857142857,-16.42857143,-11.5,-20.78571429,-47.07142857,-22.78571429,10.64285714,-26.4
04/09/2020,Special Region of Yogyakarta,25.85714286,0.857142857,-16.64285714,-11.57142857,-22.5,-47.28571429,-21.64285714,10.42857143,-26.32857143
05/09/2020,Special Region of Yogyakarta,26.28571429,0.857142857,-16.57142857,-11.35714286,-23.07142857,-47.5,-21.57142857,10.35714286,-26.32857143
06/09/2020,Special Region of Yogyakarta,26,0.928571429,-16.14285714,-10.78571429,-22.42857143,-47.92857143,-21.64285714,10.28571429,-26.24285714
07/09/2020,Special Region of Yogyakarta,26,0.857142857,-15.85714286,-10.5,-22.28571429,-48,-21.71428571,10.28571429,-26.13571429
08/09/2020,Special Region of Yogyakarta,24.78571429,0.928571429,-15.64285714,-10.28571429,-22.07142857,-48,-21.71428571,10.28571429,-26.02857143
09/09/2020,Special Region of Yogyakarta,27.21428571,0.857142857,-15.42857143,-10,-21.85714286,-48.07142857,-21.71428571,10.28571429,-25.93571429
10/09/2020,Special Region of Yogyakarta,27.78571429,0.928571429,-15.35714286,-9.857142857,-21.57142857,-48,-21.78571429,10.21428571,-25.88571429
11/09/2020,Special Region of Yogyakarta,29.85714286,1,-15.21428571,-9.857142857,-21.42857143,-48,-21.85714286,10.07142857,-25.84285714
12/09/2020,Special Region of Yogyakarta,29.57142857,0.928571429,-15.21428571,-10,-21.42857143,-47.92857143,-21.92857143,10,-25.85
13/09/2020,Special Region of Yogyakarta,31.35714286,1.071428571,-15.42857143,-10.28571429,-21.64285714,-48.14285714,-22.07142857,10,-26.05714286
14/09/2020,Special Region of Yogyakarta,31.71428571,1,-15.57142857,-10.5,-22,-48.35714286,-22,10,-26.18571429
15/09/2020,Special Region of Yogyakarta,32.14285714,1,-15.85714286,-11.07142857,-22.35714286,-48.64285714,-21.92857143,10.07142857,-26.42857143
16/09/2020,Special Region of Yogyakarta,33.5,0.857142857,-16.07142857,-11.57142857,-22.92857143,-49,-21.85714286,10.21428571,-26.65714286
17/09/2020,Special Region of Yogyakarta,34.07142857,0.714285714,-16,-11.64285714,-22.92857143,-49.28571429,-21.78571429,10.28571429,-26.70714286
18/09/2020,Special Region of Yogyakarta,36.57142857,0.642857143,-16.35714286,-12.14285714,-23.42857143,-49.57142857,-21.71428571,10.5,-26.97142857
19/09/2020,Special Region of Yogyakarta,40.35714286,0.642857143,-16.71428571,-12.5,-23.85714286,-49.85714286,-21.57142857,10.64285714,-27.20714286
20/09/2020,Special Region of Yogyakarta,44.57142857,0.857142857,-17.14285714,-12.92857143,-24.5,-50.28571429,-21.5,10.78571429,-27.53571429
21/09/2020,Special Region of Yogyakarta,48.14285714,1,-17.5,-13.28571429,-24.85714286,-50.57142857,-21.5,10.92857143,-27.8
22/09/2020,Special Region of Yogyakarta,51.21428571,0.928571429,-18.07142857,-13.85714286,-25.64285714,-50.85714286,-21.5,11.14285714,-28.17142857
23/09/2020,Special Region of Yogyakarta,52.14285714,0.928571429,-18.57142857,-14.35714286,-26.07142857,-51.07142857,-21.5,11.42857143,-28.48571429
24/09/2020,Special Region of Yogyakarta,50.14285714,1.071428571,-19,-14.71428571,-26.71428571,-51.42857143,-21.5,11.71428571,-28.8
25/09/2020,Special Region of Yogyakarta,51,1,-19.42857143,-14.71428571,-27.14285714,-51.64285714,-21.42857143,12.07142857,-29.02142857
26/09/2020,Special Region of Yogyakarta,50.85714286,1,-19.78571429,-14.57142857,-27.42857143,-51.85714286,-21.35714286,12.35714286,-29.2
27/09/2020,Special Region of Yogyakarta,48.78571429,0.928571429,-20,-14.5,-27.57142857,-51.92857143,-21.35714286,12.64285714,-29.3
28/09/2020,Special Region of Yogyakarta,49.21428571,0.857142857,-20.28571429,-14.42857143,-27.64285714,-51.85714286,-21.42857143,12.85714286,-29.4
29/09/2020,Special Region of Yogyakarta,50.85714286,1,-20.57142857,-14.28571429,-27.71428571,-51.78571429,-21.5,13,-29.49285714
30/09/2020,Special Region of Yogyakarta,50,1,-20.78571429,-13.92857143,-27.64285714,-51.64285714,-21.57142857,13,-29.51428571
01/10/2020,Special Region of Yogyakarta,49.71428571,1.142857143,-20.85714286,-13.21428571,-27.57142857,-51.28571429,-21.64285714,12.85714286,-29.37857143
02/10/2020,Special Region of Yogyakarta,47.35714286,1.428571429,-20.78571429,-12.5,-27.28571429,-51,-21.71428571,12.64285714,-29.20714286
03/10/2020,Special Region of Yogyakarta,47.21428571,1.428571429,-20.78571429,-12,-27.21428571,-50.71428571,-21.92857143,12.42857143,-29.11428571
04/10/2020,Special Region of Yogyakarta,43.57142857,1.214285714,-20.64285714,-11.42857143,-26.92857143,-50.5,-22.28571429,12.21428571,-29.00714286
05/10/2020,Special Region of Yogyakarta,40.57142857,1.071428571,-20.85714286,-11.07142857,-27.07142857,-50.28571429,-22.42857143,12,-29.02142857
06/10/2020,Special Region of Yogyakarta,37.21428571,1.071428571,-20.64285714,-10.42857143,-26.57142857,-50,-22.5,11.71428571,-28.8
07/10/2020,Special Region of Yogyakarta,34.14285714,1,-20.42857143,-9.857142857,-26.21428571,-49.78571429,-22.5,11.42857143,-28.59285714
08/10/2020,Special Region of Yogyakarta,36.21428571,0.857142857,-20.21428571,-9.357142857,-25.07142857,-49.28571429,-22.42857143,11.28571429,-28.29285714
09/10/2020,Special Region of Yogyakarta,35.85714286,1,-20,-9.142857143,-24.85714286,-49.21428571,-22.42857143,11.14285714,-28.16428571
10/10/2020,Special Region of Yogyakarta,37.85714286,1,-20.5,-9.714285714,-25.5,-49.35714286,-22.57142857,11.21428571,-28.49285714
11/10/2020,Special Region of Yogyakarta,38.92857143,1,-20.07142857,-9.142857143,-25.35714286,-49.21428571,-22.57142857,11,-28.22142857
12/10/2020,Special Region of Yogyakarta,39.21428571,1.071428571,-19.78571429,-8.857142857,-25.21428571,-49.14285714,-22.57142857,10.92857143,-28.05714286
13/10/2020,Special Region of Yogyakarta,38.42857143,1,-19.5,-8.571428571,-24.85714286,-49,-22.57142857,10.78571429,-27.87142857
14/10/2020,Special Region of Yogyakarta,37.71428571,1.142857143,-19.21428571,-8.5,-24.57142857,-48.92857143,-22.5,10.78571429,-27.71428571
15/10/2020,Special Region of Yogyakarta,38.28571429,1.142857143,-19.07142857,-8.714285714,-24.35714286,-49,-22.35714286,10.92857143,-27.67142857
16/10/2020,Special Region of Yogyakarta,40.07142857,0.857142857,-19.07142857,-9,-24.42857143,-49,-22.28571429,11.14285714,-27.68571429
17/10/2020,Special Region of Yogyakarta,36.64285714,0.785714286,-18.92857143,-9.071428571,-24.35714286,-48.92857143,-22.07142857,11.35714286,-27.57142857
18/10/2020,Special Region of Yogyakarta,38.14285714,0.785714286,-18.92857143,-9.357142857,-24.5,-48.78571429,-21.85714286,11.57142857,-27.51428571
19/10/2020,Special Region of Yogyakarta,37.85714286,0.785714286,-19.07142857,-9.642857143,-24.85714286,-48.92857143,-21.64285714,11.85714286,-27.6
20/10/2020,Special Region of Yogyakarta,37.35714286,0.785714286,-19.07142857,-9.642857143,-25,-49,-21.5,12,-27.59285714
21/10/2020,Special Region of Yogyakarta,38.28571429,0.928571429,-19.14285714,-9.785714286,-25.42857143,-49.07142857,-21.42857143,12.07142857,-27.64285714
22/10/2020,Special Region of Yogyakarta,37.85714286,0.857142857,-19.07142857,-9.785714286,-26.14285714,-49.28571429,-21.42857143,11.92857143,-27.67857143
23/10/2020,Special Region of Yogyakarta,35.85714286,0.714285714,-19,-9.642857143,-26,-49.14285714,-21.42857143,11.71428571,-27.59285714
24/10/2020,Special Region of Yogyakarta,34.07142857,0.714285714,-18.14285714,-8.642857143,-25,-48.64285714,-21.28571429,11.35714286,-26.97142857
25/10/2020,Special Region of Yogyakarta,34.71428571,0.642857143,-18.42857143,-8.928571429,-25.35714286,-48.57142857,-21.57142857,11.28571429,-27.15
26/10/2020,Special Region of Yogyakarta,33.5,0.571428571,-18.35714286,-8.714285714,-25.21428571,-48.35714286,-21.64285714,11,-27.05
27/10/2020,Special Region of Yogyakarta,33.71428571,0.571428571,-18.42857143,-8.642857143,-25.5,-47.78571429,-21.85714286,10.85714286,-26.94285714
28/10/2020,Special Region of Yogyakarta,35.07142857,0.5,-17.78571429,-7.857142857,-23.78571429,-46.07142857,-22.92857143,10.64285714,-26.30714286
29/10/2020,Special Region of Yogyakarta,37.71428571,0.428571429,-16.42857143,-6.928571429,-17.92857143,-44.64285714,-25.21428571,10.5,-25.7
30/10/2020,Special Region of Yogyakarta,38.71428571,0.5,-15.92857143,-6.714285714,-15.28571429,-43.92857143,-26.57142857,10.42857143,-25.53571429
31/10/2020,Special Region of Yogyakarta,39.28571429,0.571428571,-15.5,-6.428571429,-14.07142857,-42.92857143,-26.92857143,10.14285714,-25.10714286
01/11/2020,Special Region of Yogyakarta,37.57142857,0.5,-15.21428571,-6.071428571,-13.85714286,-41.57142857,-27,9.857142857,-24.56428571
02/11/2020,Special Region of Yogyakarta,38.57142857,0.571428571,-14.5,-5.285714286,-13.07142857,-40.57142857,-27,9.428571429,-23.9
03/11/2020,Special Region of Yogyakarta,41.14285714,0.642857143,-14.5,-5.428571429,-13.14285714,-40.14285714,-27.07142857,9.214285714,-23.8
04/11/2020,Special Region of Yogyakarta,41.64285714,0.642857143,-14.07142857,-5,-12.78571429,-39.71428571,-27.14285714,9,-23.47142857
05/11/2020,Special Region of Yogyakarta,50.42857143,0.785714286,-14.21428571,-5.285714286,-13.35714286,-39.64285714,-27.21428571,9,-23.55
06/11/2020,Special Region of Yogyakarta,50.21428571,0.857142857,-13.92857143,-5.071428571,-13.21428571,-39.28571429,-27.21428571,8.928571429,-23.30714286
07/11/2020,Special Region of Yogyakarta,49.78571429,1,-13.64285714,-5.071428571,-12.92857143,-39.07142857,-27.28571429,8.857142857,-23.14285714
08/11/2020,Special Region of Yogyakarta,49.07142857,1.071428571,-13.28571429,-4.928571429,-12.14285714,-38.71428571,-27.21428571,8.785714286,-22.86428571
09/11/2020,Special Region of Yogyakarta,49.5,1.214285714,-13.21428571,-4.928571429,-11.92857143,-38.64285714,-27.14285714,8.785714286,-22.8
10/11/2020,Special Region of Yogyakarta,48.07142857,1.142857143,-12.92857143,-4.785714286,-11.42857143,-38.92857143,-26.92857143,8.714285714,-22.71428571
11/11/2020,Special Region of Yogyakarta,47,1.142857143,-13.42857143,-5.285714286,-13,-40.28571429,-25.85714286,8.714285714,-23.15714286
12/11/2020,Special Region of Yogyakarta,46.78571429,1.214285714,-14.57142857,-6.142857143,-18.78571429,-41.42857143,-23.64285714,8.642857143,-23.6
13/11/2020,Special Region of Yogyakarta,46.92857143,1.285714286,-15,-6.428571429,-21.35714286,-41.78571429,-22.28571429,8.5,-23.63571429
14/11/2020,Special Region of Yogyakarta,48.28571429,1.285714286,-15.64285714,-7.214285714,-23,-42.57142857,-22,8.642857143,-24.15
15/11/2020,Special Region of Yogyakarta,47.64285714,1.357142857,-16.07142857,-7.928571429,-23.57142857,-43.5,-22.14285714,8.785714286,-24.7
16/11/2020,Special Region of Yogyakarta,50.14285714,1.285714286,-16.21428571,-8.285714286,-23.5,-43.85714286,-22.14285714,8.857142857,-24.9
17/11/2020,Special Region of Yogyakarta,53.07142857,1.285714286,-15.85714286,-8.071428571,-23,-44,-22.07142857,8.857142857,-24.76428571
18/11/2020,Special Region of Yogyakarta,61.14285714,1.285714286,-16,-8.428571429,-22.71428571,-44,-22,8.928571429,-24.84285714
19/11/2020,Special Region of Yogyakarta,56.85714286,1.142857143,-15.92857143,-8.5,-22.35714286,-43.85714286,-21.92857143,8.928571429,-24.76428571
20/11/2020,Special Region of Yogyakarta,59.92857143,1.214285714,-16,-8.714285714,-22.07142857,-43.78571429,-21.92857143,9,-24.79285714
21/11/2020,Special Region of Yogyakarta,61.21428571,1.214285714,-16.35714286,-9.214285714,-22.71428571,-43.92857143,-21.92857143,9.142857143,-25.02857143
22/11/2020,Special Region of Yogyakarta,64.28571429,1.428571429,-16.57142857,-9.571428571,-23.78571429,-44,-22,9.214285714,-25.18571429
23/11/2020,Special Region of Yogyakarta,67.85714286,1.571428571,-17.07142857,-10.42857143,-24.5,-44.07142857,-22.07142857,9.357142857,-25.50714286
24/11/2020,Special Region of Yogyakarta,72.35714286,2,-17.14285714,-10.57142857,-24.71428571,-44,-22.07142857,9.357142857,-25.52857143
25/11/2020,Special Region of Yogyakarta,80.92857143,2.142857143,-17.57142857,-11.14285714,-25.35714286,-44,-22.35714286,9.5,-25.81428571
26/11/2020,Special Region of Yogyakarta,82.64285714,2.071428571,-17.64285714,-11.14285714,-25.5,-43.85714286,-22.35714286,9.428571429,-25.8
27/11/2020,Special Region of Yogyakarta,84.64285714,2.142857143,-17.42857143,-11.07142857,-25.28571429,-43.71428571,-22.28571429,9.357142857,-25.65
28/11/2020,Special Region of Yogyakarta,90.85714286,2.357142857,-17.64285714,-11.42857143,-25.57142857,-43.85714286,-22.28571429,9.428571429,-25.81428571
29/11/2020,Special Region of Yogyakarta,100.2857143,2.357142857,-17.92857143,-11.64285714,-26.64285714,-44,-22.35714286,9.642857143,-26.00714286
30/11/2020,Special Region of Yogyakarta,98.42857143,2.357142857,-17.78571429,-11.28571429,-26.64285714,-44,-22.28571429,9.642857143,-25.9
01/12/2020,Special Region of Yogyakarta,99.85714286,2.357142857,-18.21428571,-11.64285714,-27.35714286,-44,-22.28571429,9.785714286,-26.10714286
02/12/2020,Special Region of Yogyakarta,97.64285714,2.285714286,-18.21428571,-11.28571429,-28,-44,-22.28571429,9.857142857,-26.07142857
03/12/2020,Special Region of Yogyakarta,103.4285714,2.357142857,-17.92857143,-10.64285714,-27.92857143,-43.92857143,-22.21428571,9.857142857,-25.85714286
04/12/2020,Special Region of Yogyakarta,111.5,2.214285714,-17.85714286,-10.35714286,-28.35714286,-43.92857143,-22.14285714,9.857142857,-25.78571429
05/12/2020,Special Region of Yogyakarta,119.4285714,2.214285714,-18.14285714,-10.57142857,-28.78571429,-44,-22.14285714,9.928571429,-25.94285714
06/12/2020,Special Region of Yogyakarta,129.9285714,2.071428571,-17.78571429,-10,-28.21428571,-43.85714286,-21.92857143,9.857142857,-25.65714286
07/12/2020,Special Region of Yogyakarta,131.1428571,1.857142857,-17.42857143,-9.428571429,-28.07142857,-43.78571429,-22,9.785714286,-25.45
08/12/2020,Special Region of Yogyakarta,137.1428571,1.5,-17.28571429,-9.214285714,-27.92857143,-43.85714286,-21.92857143,9.714285714,-25.37857143
09/12/2020,Special Region of Yogyakarta,140.5714286,1.357142857,-17.42857143,-9.5,-26.92857143,-44.07142857,-24.07142857,10.07142857,-25.95714286
10/12/2020,Special Region of Yogyakarta,146.8571429,1.785714286,-17.5,-9.428571429,-26.92857143,-44.07142857,-24,10.21428571,-25.96428571
11/12/2020,Special Region of Yogyakarta,151.7142857,1.785714286,-18.07142857,-9.714285714,-27.64285714,-44.14285714,-24,10.5,-26.24285714
12/12/2020,Special Region of Yogyakarta,158.0714286,1.571428571,-17.85714286,-8.857142857,-27.57142857,-44,-23.85714286,10.64285714,-26
13/12/2020,Special Region of Yogyakarta,158.9285714,1.642857143,-18,-8.928571429,-26.92857143,-43.85714286,-23.57142857,10.78571429,-25.96428571
14/12/2020,Special Region of Yogyakarta,163.9285714,1.714285714,-17.92857143,-8.857142857,-26.57142857,-43.57142857,-23.57142857,10.92857143,-25.84285714
15/12/2020,Special Region of Yogyakarta,167.5,1.857142857,-17.42857143,-8.285714286,-25.57142857,-43.14285714,-23.42857143,11,-25.42857143
16/12/2020,Special Region of Yogyakarta,174.3571429,2,-17.28571429,-8.357142857,-24.57142857,-42.5,-23.28571429,11.07142857,-25.15714286
17/12/2020,Special Region of Yogyakarta,176.8571429,2.071428571,-18.21428571,-9.571428571,-25.5,-42.42857143,-23.35714286,11.5,-25.64285714
18/12/2020,Special Region of Yogyakarta,179,2.214285714,-18.57142857,-9.928571429,-25.71428571,-42.14285714,-23.42857143,11.78571429,-25.75
19/12/2020,Special Region of Yogyakarta,182.5,2.285714286,-18.14285714,-9.071428571,-25.07142857,-41.5,-23.28571429,11.78571429,-25.27142857
20/12/2020,Special Region of Yogyakarta,181.5,2.714285714,-18.07142857,-9,-24.5,-41.07142857,-23,11.92857143,-25.05
21/12/2020,Special Region of Yogyakarta,187.7142857,3.142857143,-17.5,-8.428571429,-22.57142857,-40.35714286,-22.92857143,12.07142857,-24.53571429
22/12/2020,Special Region of Yogyakarta,193,3.714285714,-17.14285714,-8.142857143,-21.35714286,-39.57142857,-23.07142857,12.28571429,-24.15714286
23/12/2020,Special Region of Yogyakarta,194.5,3.642857143,-16.14285714,-6.857142857,-20.5,-38,-20.78571429,11.92857143,-22.7
24/12/2020,Special Region of Yogyakarta,198.9285714,3.714285714,-15.35714286,-6,-17.85714286,-36.71428571,-22.07142857,12.14285714,-22.17142857
25/12/2020,Special Region of Yogyakarta,206,4.357142857,-14.78571429,-5.642857143,-14.92857143,-36.35714286,-24.35714286,12.5,-22.25714286
26/12/2020,Special Region of Yogyakarta,209.3571429,4.714285714,-14.85714286,-6,-13.85714286,-36.07142857,-25.07142857,12.64285714,-22.37857143
27/12/2020,Special Region of Yogyakarta,211.6428571,4.785714286,-13.92857143,-4.928571429,-12.28571429,-35.5,-24.85714286,12.35714286,-21.68571429
28/12/2020,Special Region of Yogyakarta,218.7142857,5,-13.57142857,-4.714285714,-10.64285714,-35.21428571,-25.21428571,12.42857143,-21.50714286
29/12/2020,Special Region of Yogyakarta,227.4285714,5.5,-13.78571429,-5,-9.857142857,-35.07142857,-25.71428571,12.57142857,-21.67857143
30/12/2020,Special Region of Yogyakarta,233,6.071428571,-14.35714286,-5.428571429,-10.28571429,-35,-26.28571429,12.78571429,-22.04285714
31/12/2020,Special Region of Yogyakarta,235.3571429,5.928571429,-13,-2.857142857,-7.142857143,-34.21428571,-27.5,12.64285714,-21.25
01/01/2021,Special Region of Yogyakarta,236.9285714,6.714285714,-13.28571429,-3.142857143,-3.785714286,-34.42857143,-30.28571429,13.07142857,-22.01428571
02/01/2021,Special Region of Yogyakarta,242.2857143,6.642857143,-13.28571429,-2.857142857,-2.785714286,-34.21428571,-31.14285714,13.21428571,-22.09285714
03/01/2021,Special Region of Yogyakarta,242.8571429,7,-13.78571429,-3,-3.357142857,-34,-31.21428571,13.28571429,-22.25714286
04/01/2021,Special Region of Yogyakarta,240,6.642857143,-14.21428571,-3.071428571,-4.571428571,-34.35714286,-31.07142857,13.28571429,-22.51428571
05/01/2021,Special Region of Yogyakarta,243.9285714,6.214285714,-15.07142857,-3.642857143,-6.142857143,-35.07142857,-30.92857143,13.42857143,-23.1
06/01/2021,Special Region of Yogyakarta,247.7142857,6.5,-15.78571429,-4.142857143,-7.785714286,-36.71428571,-30.71428571,13.57142857,-23.88571429
07/01/2021,Special Region of Yogyakarta,255,6.214285714,-17.07142857,-5.428571429,-11.14285714,-38.64285714,-29.5,13.64285714,-24.86428571
08/01/2021,Special Region of Yogyakarta,263.7857143,5.857142857,-17.28571429,-5.142857143,-13.78571429,-39.5,-27.21428571,13.21428571,-24.72142857
09/01/2021,Special Region of Yogyakarta,265.7142857,5.928571429,-17.14285714,-4.714285714,-14.78571429,-40.07142857,-26.57142857,12.92857143,-24.66428571
10/01/2021,Special Region of Yogyakarta,272.7857143,6.357142857,-18.5,-6.071428571,-17,-41.28571429,-26.92857143,13.14285714,-25.77857143
11/01/2021,Special Region of Yogyakarta,278.1428571,6.714285714,-19.78571429,-7.214285714,-20.07142857,-42.57142857,-27,13.28571429,-26.80714286
12/01/2021,Special Region of Yogyakarta,277.1428571,6.214285714,-20.5,-7.785714286,-22.5,-43.92857143,-27,13.28571429,-27.55714286
13/01/2021,Special Region of Yogyakarta,278.7857143,5.785714286,-20.92857143,-8.285714286,-23.85714286,-45.57142857,-27.14285714,13.14285714,-28.3
14/01/2021,Special Region of Yogyakarta,281.2142857,6.357142857,-22.35714286,-10.85714286,-27.21428571,-47.5,-26.71428571,13,-29.62142857
15/01/2021,Special Region of Yogyakarta,283.2857143,6.714285714,-23.07142857,-11.85714286,-31.71428571,-48.85714286,-24.92857143,12.5,-30.05714286
16/01/2021,Special Region of Yogyakarta,284.0714286,7.428571429,-24.5,-14,-34.5,-50.92857143,-25.21428571,12.5,-31.52142857
17/01/2021,Special Region of Yogyakarta,288.2857143,7.142857143,-25.71428571,-15.57142857,-36.42857143,-53,-26.21428571,12.57142857,-32.98571429
18/01/2021,Special Region of Yogyakarta,298.9285714,7.428571429,-27.28571429,-17.71428571,-38.64285714,-54.5,-27.28571429,12.78571429,-34.49285714
19/01/2021,Special Region of Yogyakarta,298.2142857,7.285714286,-28.35714286,-19.21428571,-40.28571429,-55.85714286,-28.28571429,12.92857143,-35.67857143
20/01/2021,Special Region of Yogyakarta,299.2857143,7.928571429,-29.42857143,-20.64285714,-41.57142857,-56.78571429,-29.21428571,13,-36.71428571
